match_id,duration,summoner_name,side,team_position,summoner_level,win,champion,kills,deaths,assists,damage_to_turrets,gold_earned,turret_takedowns,vision_score,minions_killed,first_blood,first_tower
4098892755,0:00:01.739000,silent express,blue,top_lane,313,True,Heimerdinger,1,5,5,0,10524,0,13,225,False,False
4098892755,0:00:01.739000,Aryu,blue,jungle,172,True,Kha'Zix,7,6,13,1746,10126,4,21,13,False,False
4098892755,0:00:01.739000,TL Shadow,blue,mid_lane,152,True,Ahri,5,4,9,3588,11163,4,13,166,False,False
4098892755,0:00:01.739000,Lystuya,blue,bot_lane,585,True,Xayah,9,3,10,5279,13800,5,20,241,False,False
4098892755,0:00:01.739000,031216,blue,utility,173,True,Senna,4,7,17,3319,10918,4,76,49,False,False
4098892755,0:00:01.739000,PALl PALI,red,top_lane,55,False,Neeko,5,2,2,17777,15126,7,25,272,False,False
4098892755,0:00:01.739000,ceo of supp gap,red,jungle,74,False,Hecarim,5,8,11,221,11549,2,27,52,False,False
4098892755,0:00:01.739000,ZhenMingTiänZi,red,mid_lane,121,False,Singed,3,4,6,923,9168,0,17,156,True,False
4098892755,0:00:01.739000,ROCKBOOM,red,bot_lane,360,False,Caitlyn,10,6,8,3152,13447,2,30,180,False,False
4098892755,0:00:01.739000,The Doggo,red,utility,745,False,Sona,2,6,13,1335,7927,1,42,10,False,False
4098872847,0:00:02.112000,Justin Baeber,blue,top_lane,248,False,Teemo,9,10,4,12761,16184,5,20,212,False,True
4098872847,0:00:02.112000,templudhujwhrgjn,blue,mid_lane,92,False,Sylas,6,8,6,876,12420,0,19,188,False,False
4098872847,0:00:02.112000,JewBrownie,blue,jungle,268,False,Rek'Sai,8,9,10,185,12866,0,39,29,False,False
4098872847,0:00:02.112000,TQS ALLOUTATK,blue,bot_lane,374,False,Lucian,11,7,8,2287,16874,1,30,261,False,False
4098872847,0:00:02.112000,Big Zu,blue,utility,430,False,Braum,0,5,14,0,7834,0,58,37,False,False
4098872847,0:00:02.112000,canner22,red,top_lane,163,True,Ziggs,6,7,8,27076,14960,4,21,235,False,False
4098872847,0:00:02.112000,Bábe Cola,red,jungle,427,True,Hecarim,14,7,14,0,16290,0,37,32,False,False
4098872847,0:00:02.112000,gzx,red,mid_lane,350,True,Galio,4,9,13,990,11669,1,34,174,True,False
4098872847,0:00:02.112000,Randie,red,bot_lane,573,True,Samira,14,6,8,3546,18126,3,20,214,False,False
4098872847,0:00:02.112000,The Doggo,red,utility,745,True,Thresh,1,5,27,123,9263,2,52,34,False,False
4098215546,0:00:02.124000,FurtherBeyond,blue,top_lane,730,True,Shen,11,7,18,888,14541,0,21,144,True,False
4098215546,0:00:02.124000,Ice Blast,blue,utility,146,True,Blitzcrank,4,9,24,3388,11008,3,86,36,False,False
4098215546,0:00:02.124000,Aonez,blue,mid_lane,97,True,Zilean,8,5,20,9513,15632,7,15,225,False,False
4098215546,0:00:02.124000,jordycowlover,blue,bot_lane,51,True,Aphelios,22,6,9,13970,21134,7,27,240,False,False
4098215546,0:00:02.124000,Jer Bear,blue,jungle,515,True,Lillia,8,7,20,395,15179,0,54,58,False,False
4098215546,0:00:02.124000,NA Jin Fu,red,top_lane,340,False,Sett,6,11,7,11623,15606,5,18,180,False,True
4098215546,0:00:02.124000,Bread on a Stick,red,jungle,449,False,Kindred,9,11,8,2470,13952,2,35,35,False,False
4098215546,0:00:02.124000,CR OoO,red,mid_lane,472,False,Lissandra,5,12,10,1651,12634,2,16,176,False,False
4098215546,0:00:02.124000,The Doggo,red,bot_lane,745,False,Jhin,12,5,5,4878,17171,2,55,247,False,False
4098215546,0:00:02.124000,Yoshiking123,red,utility,513,False,Rell,2,14,10,298,8996,0,78,34,False,False
4098240559,0:00:01.889000,toptoptoptoptop1,blue,top_lane,192,False,Renekton,1,11,3,913,8583,0,27,160,False,False
4098240559,0:00:01.889000,Łightshield,blue,jungle,692,False,Jarvan IV,2,8,17,397,10493,2,19,28,False,True
4098240559,0:00:01.889000,Ðziarmaga,blue,mid_lane,216,False,Twisted Fate,8,7,10,2336,13508,1,19,177,False,False
4098240559,0:00:01.889000,Mayümi,blue,bot_lane,1026,False,Jinx,14,8,7,3631,16115,2,40,216,False,False
4098240559,0:00:01.889000,Little Pawn,blue,utility,535,False,Rakan,2,8,19,46,8471,0,100,42,False,False
4098240559,0:00:01.889000,Talibann Ieader,red,top_lane,332,True,Volibear,8,3,17,1318,12910,1,25,148,True,False
4098240559,0:00:01.889000,with grace,red,jungle,573,True,Ekko,5,7,18,5314,12437,4,28,50,False,False
4098240559,0:00:01.889000,Backuping,red,mid_lane,61,True,Akali,18,5,7,4001,14849,3,21,174,False,False
4098240559,0:00:01.889000,The Doggo,red,bot_lane,745,True,Jhin,7,7,19,4187,12553,3,13,176,False,False
4098240559,0:00:01.889000,Raise Spectre,red,utility,36,True,Bard,4,5,20,1078,9315,3,97,18,False,False
4098045271,0:00:01.791000,NightsGale,blue,mid_lane,335,True,Shen,5,6,15,4841,11430,5,15,136,False,False
4098045271,0:00:01.791000,Polymorphic,blue,jungle,751,True,Evelynn,7,3,7,599,12579,2,28,17,False,False
4098045271,0:00:01.791000,Kaiso,blue,top_lane,423,True,Katarina,20,5,4,20502,19548,8,18,241,False,True
4098045271,0:00:01.791000,MID WANG,blue,bot_lane,389,True,Miss Fortune,2,6,15,3809,11410,4,17,193,False,False
4098045271,0:00:01.791000,Darcouth,blue,utility,396,True,Bard,1,7,12,170,7722,2,43,43,False,False
4098045271,0:00:01.791000,lilmeatgirl666,red,top_lane,94,False,Cassiopeia,8,7,2,103,11085,0,14,176,False,False
4098045271,0:00:01.791000,AIex Williams,red,jungle,526,False,Viego,2,8,8,0,9883,0,16,40,False,False
4098045271,0:00:01.791000,Sambíno,red,mid_lane,423,False,Cho'Gath,7,10,4,1595,12553,2,7,201,False,False
4098045271,0:00:01.791000,The Doggo,red,bot_lane,745,False,Jhin,3,5,15,3635,10951,1,37,176,False,False
4098045271,0:00:01.791000,Warbil Fan,red,utility,84,False,Lux,7,5,10,1302,10465,1,78,40,True,False
4098019900,0:00:01.261000,Apdo,blue,top_lane,148,True,Sett,0,1,3,0,6010,0,11,119,False,False
4098019900,0:00:01.261000,darklord70,blue,jungle,396,True,Zac,3,4,6,0,7244,0,12,7,False,False
4098019900,0:00:01.261000,lilmeatgirl666,blue,mid_lane,94,True,Cassiopeia,6,0,2,2595,10217,1,23,186,False,False
4098019900,0:00:01.261000,The Doggo,blue,bot_lane,745,True,Jhin,6,2,7,1835,9510,2,15,154,True,False
4098019900,0:00:01.261000,Park Ju,blue,utility,349,True,Thresh,2,2,8,150,6216,2,42,29,False,False
4098019900,0:00:01.261000,Urpog Support,red,top_lane,58,False,Urgot,2,1,0,2414,8381,1,15,165,False,False
4098019900,0:00:01.261000,Polymorphic,red,jungle,751,False,Lillia,2,4,3,0,7361,0,16,21,False,False
4098019900,0:00:01.261000,Beaky,red,mid_lane,368,False,Ahri,1,3,3,448,6294,0,16,136,False,False
4098019900,0:00:01.261000,Mid Arc,red,bot_lane,326,False,Ezreal,4,7,1,67,7245,0,11,127,False,False
4098019900,0:00:01.261000,Autocorrect,red,utility,484,False,Yuumi,0,2,7,159,4861,0,32,7,False,False
4097727472,0:00:01.673000,Anàl Bot,blue,top_lane,249,True,Nasus,7,1,5,4998,11315,3,14,159,True,False
4097727472,0:00:01.673000,Le Sibosa,blue,jungle,321,True,Lee Sin,9,6,12,289,11761,2,31,15,False,False
4097727472,0:00:01.673000,dlareG,blue,mid_lane,582,True,Twisted Fate,8,8,14,2773,11986,2,15,144,False,False
4097727472,0:00:01.673000,L9 Demon Hours,blue,bot_lane,165,True,Lucian,13,4,8,8899,14877,7,23,197,False,True
4097727472,0:00:01.673000,Le BullGom,blue,utility,108,True,Nami,1,3,25,952,8873,7,68,9,False,False
4097727472,0:00:01.673000,Prodx,red,top_lane,164,False,Camille,2,8,0,9050,10620,3,22,199,False,False
4097727472,0:00:01.673000,Bread on a Stick,red,jungle,449,False,Kindred,8,9,11,0,12001,0,16,32,False,False
4097727472,0:00:01.673000,CR OoO,red,mid_lane,472,False,Vex,3,7,8,217,8684,0,17,152,False,False
4097727472,0:00:01.673000,The Doggo,red,bot_lane,745,False,Jhin,4,8,7,868,10048,0,17,155,False,False
4097727472,0:00:01.673000,Efram,red,utility,548,False,Senna,5,6,10,982,8982,0,66,12,False,False
4097722919,0:00:01.125000,GiveMe1LastKiss,blue,top_lane,582,False,Gangplank,0,3,0,0,5653,0,8,113,False,False
4097722919,0:00:01.125000,ViVi Lovely,blue,jungle,168,False,Xin Zhao,1,6,1,0,5456,0,12,16,False,False
4097722919,0:00:01.125000,hu luo bo,blue,mid_lane,454,False,LeBlanc,2,1,0,288,5953,0,8,121,False,False
4097722919,0:00:01.125000,90CalBottomplug,blue,bot_lane,143,False,Jhin,0,3,2,0,5501,0,13,123,False,False
4097722919,0:00:01.125000,willieverquit,blue,utility,458,False,Nautilus,2,2,1,0,4369,0,22,29,False,False
4097722919,0:00:01.125000,Skudsy,red,top_lane,388,True,Wukong,2,0,2,3501,7440,1,5,149,False,False
4097722919,0:00:01.125000,The Brown Sugar,red,jungle,383,True,Volibear,5,2,3,0,7668,0,20,14,True,False
4097722919,0:00:01.125000,Racheal,red,mid_lane,53,True,Kassadin,2,0,3,2529,7923,2,12,159,False,True
4097722919,0:00:01.125000,The Doggo,red,bot_lane,745,True,Lucian,5,1,2,4390,8665,2,15,149,False,False
4097722919,0:00:01.125000,puregirl,red,utility,173,True,Brand,1,2,5,2344,5704,3,30,16,False,False
4097649112,0:00:00.924000,Alcover,blue,top_lane,298,True,Kennen,5,0,4,2395,7367,2,7,116,False,True
4097649112,0:00:00.924000,Better Nogueira,blue,jungle,49,True,Lee Sin,9,1,6,105,7822,0,11,6,True,False
4097649112,0:00:00.924000,hotdogwater17,blue,mid_lane,211,True,Ahri,6,1,8,2097,7645,1,8,116,False,False
4097649112,0:00:00.924000,Fioh,blue,bot_lane,770,True,Jhin,3,1,3,2668,6656,1,6,129,False,False
4097649112,0:00:00.924000,L1ttleShrimp,blue,utility,467,True,Xerath,3,1,9,789,5214,0,20,5,False,False
4097649112,0:00:00.924000,Gersnap,red,top_lane,90,False,Sion,0,5,0,2636,4470,0,7,107,False,False
4097649112,0:00:00.924000,TTV vsekai,red,jungle,821,False,Illaoi,0,6,1,0,4265,0,12,8,False,False
4097649112,0:00:00.924000,Kevinlicious,red,mid_lane,325,False,Ekko,1,5,1,0,4651,0,7,90,False,False
4097649112,0:00:00.924000,The Doggo,red,bot_lane,745,False,Lucian,2,4,0,398,4940,0,5,91,False,False
4097649112,0:00:00.924000,FerrariOwner,red,utility,185,False,Zyra,1,6,2,658,3965,0,11,13,False,False
4097157549,0:00:01.864000,Prosciutto,blue,top_lane,336,True,Camille,6,7,5,5193,12093,1,15,174,True,False
4097157549,0:00:01.864000,Graves Virgin,blue,jungle,87,True,Graves,12,4,12,5749,16796,5,32,91,False,False
4097157549,0:00:01.864000,Ðziarmaga,blue,mid_lane,216,True,Twisted Fate,3,11,15,976,10215,2,23,125,False,False
4097157549,0:00:01.864000,The Doggo,blue,bot_lane,745,True,Jhin,17,1,7,9032,15967,6,24,168,False,True
4097157549,0:00:01.864000,HarpiesBrother,blue,utility,233,True,Karma,0,2,25,572,8844,2,72,22,False,False
4097157549,0:00:01.864000,ventyx,red,top_lane,616,False,Sion,1,8,5,2540,9014,1,36,149,False,False
4097157549,0:00:01.864000,Ammunition,red,jungle,71,False,Kayn,15,8,5,172,16074,1,37,57,False,False
4097157549,0:00:01.864000,F Hawk1,red,mid_lane,602,False,LeBlanc,4,8,8,1759,9526,2,36,143,False,False
4097157549,0:00:01.864000,NinjaSenpai,red,bot_lane,559,False,Kai'Sa,4,6,4,2569,11898,1,16,219,False,False
4097157549,0:00:01.864000,Yonsi,red,utility,191,False,Leona,1,8,6,40,6870,0,71,48,False,False
4096853618,0:00:01.864000,Lee Soodam ,blue,top_lane,51,False,Jayce,5,5,8,3170,12975,1,44,246,False,False
4096853618,0:00:01.864000,Simpowill,blue,jungle,80,False,Rengar,15,6,4,2344,13415,1,37,11,False,False
4096853618,0:00:01.864000,AKM HEXmyst,blue,mid_lane,245,False,Irelia,6,8,8,969,11314,1,14,175,False,False
4096853618,0:00:01.864000,killerbee3,blue,bot_lane,212,False,Xayah,1,9,11,2561,9441,1,29,183,False,False
4096853618,0:00:01.864000,clairey,blue,utility,485,False,Sona,2,5,21,1711,9128,2,82,26,False,False
4096853618,0:00:01.864000,littlelittleboyb,red,top_lane,173,True,Camille,6,3,7,3237,12139,2,29,172,False,False
4096853618,0:00:01.864000,PBY Mid,red,jungle,58,True,Graves,4,8,8,4087,13990,5,21,63,False,False
4096853618,0:00:01.864000,pronoobalex,red,mid_lane,386,True,Katarina,12,9,8,1548,14414,2,13,189,True,False
4096853618,0:00:01.864000,The Doggo,red,bot_lane,745,True,Jhin,10,5,8,3577,13517,3,24,183,False,False
4096853618,0:00:01.864000,avuh,red,utility,335,True,Soraka,1,4,24,1159,9646,3,49,12,False,False
4094588470,0:00:01.906000,JJJD,blue,top_lane,116,True,Rumble,6,9,16,981,11983,0,33,151,False,False
4094588470,0:00:01.906000,Iron 9 Trashcan,blue,jungle,157,True,Kha'Zix,23,2,12,3525,18244,4,33,54,True,False
4094588470,0:00:01.906000,Very6uo,blue,mid_lane,395,True,Malzahar,6,5,15,6583,13497,6,48,168,False,False
4094588470,0:00:01.906000,The Doggo,blue,bot_lane,745,True,Jhin,4,6,21,6002,12990,7,36,174,False,False
4094588470,0:00:01.906000,Prosciutto,blue,utility,336,True,Leona,3,3,25,418,9241,1,80,39,False,False
4094588470,0:00:01.906000,hanhann,red,top_lane,210,False,Mordekaiser,11,11,2,754,12307,1,14,175,False,False
4094588470,0:00:01.906000,Jafenota,red,jungle,65,False,Xin Zhao,1,7,9,155,9803,1,16,31,False,False
4094588470,0:00:01.906000,P1NK TAPE,red,mid_lane,54,False,Lucian,8,9,6,5592,15593,3,17,258,False,True
4094588470,0:00:01.906000,I Love Mandu,red,bot_lane,367,False,Vayne,4,8,5,737,11110,1,27,182,False,False
4094588470,0:00:01.906000,Aya Ucchi,red,utility,321,False,Lulu,1,7,7,101,7299,1,112,19,False,False
4094615767,0:00:00.946000,Prosciutto,blue,top_lane,336,True,Camille,1,0,1,1178,5494,0,9,122,False,False
4094615767,0:00:00.946000,adnapa,blue,jungle,69,True,Ekko,8,1,5,3209,8120,3,9,22,True,False
4094615767,0:00:00.946000,pradyuman,blue,mid_lane,396,True,Annie,2,1,5,2957,5621,3,11,111,False,True
4094615767,0:00:00.946000,The Doggo,blue,bot_lane,745,True,Jhin,10,1,5,5686,9619,4,12,111,False,False
4094615767,0:00:00.946000,jazzypie,blue,utility,270,True,Yuumi,0,1,19,1888,5638,3,28,0,False,False
4094615767,0:00:00.946000,Silver3 High Elo,red,top_lane,157,False,Yorick,0,0,0,2037,5623,0,5,127,False,False
4094615767,0:00:00.946000,feel so empty,red,jungle,390,False,Hecarim,1,5,2,0,4100,0,5,6,False,False
4094615767,0:00:00.946000,Vermilion II,red,mid_lane,600,False,Lissandra,1,5,1,0,4625,0,6,100,False,False
4094615767,0:00:00.946000,Truck Dr1ver,red,bot_lane,277,False,Xayah,2,7,1,1436,4767,0,6,40,False,False
4094615767,0:00:00.946000,Buttfan69,red,utility,135,False,Rakan,0,4,3,0,2856,0,10,8,False,False
4094564722,0:00:01.443000,EvelynhVq,blue,top_lane,81,True,Jax,5,5,4,7025,11080,5,5,168,False,True
4094564722,0:00:01.443000,untouchable w0lf,blue,jungle,426,True,Ekko,15,1,9,7780,13672,5,25,36,False,False
4094564722,0:00:01.443000,Vermilion II,blue,mid_lane,600,True,Lissandra,8,3,12,3250,11554,1,10,145,False,False
4094564722,0:00:01.443000,ceo of supp gap,blue,bot_lane,74,True,Sivir,7,2,6,4916,10306,6,22,165,False,False
4094564722,0:00:01.443000,Achilles Heelies,blue,utility,252,True,Thresh,1,6,14,566,7449,3,51,35,False,False
4094564722,0:00:01.443000,Prosciutto,red,top_lane,336,False,Camille,4,5,2,494,8904,1,24,139,False,False
4094564722,0:00:01.443000,feel so empty,red,jungle,390,False,Karthus,4,7,4,0,9528,0,18,64,False,False
4094564722,0:00:01.443000,Senator Kova,red,mid_lane,313,False,Twisted Fate,1,10,5,0,8016,0,20,150,True,False
4094564722,0:00:01.443000,The Doggo,red,bot_lane,745,False,Lucian,7,8,4,1302,9125,1,10,137,False,False
4094564722,0:00:01.443000,IIIIIlIIlIIIIII,red,utility,75,False,Galio,1,6,8,1487,6460,1,40,46,False,False
4094551615,0:00:01.760000,Prosciutto,blue,top_lane,336,False,Kennen,6,4,4,6133,13370,2,37,222,False,False
4094551615,0:00:01.760000,ßruza,blue,jungle,461,False,Kayn,6,9,4,0,10798,0,11,21,False,False
4094551615,0:00:01.760000,Racheal,blue,mid_lane,53,False,Kassadin,5,9,3,0,10060,0,19,177,False,False
4094551615,0:00:01.760000,The Doggo,blue,bot_lane,745,False,Lucian,8,11,9,3188,13254,1,23,199,False,False
4094551615,0:00:01.760000,puregirl,blue,utility,173,False,Nami,0,7,17,650,7255,0,62,11,False,False
4094551615,0:00:01.760000,A Lodestar Blue,red,top_lane,409,True,Shen,7,2,10,3754,13239,5,15,201,False,False
4094551615,0:00:01.760000,feel so empty,red,jungle,390,True,Kindred,9,5,10,2582,14151,4,29,38,False,True
4094551615,0:00:01.760000,Soup Rice ,red,mid_lane,404,True,Ryze,5,2,10,4451,12703,4,21,199,False,False
4094551615,0:00:01.760000,ACE Ezreal,red,bot_lane,500,True,Ashe,11,6,14,8261,15029,6,35,196,True,False
4094551615,0:00:01.760000,Uwu Kioshi,red,utility,130,True,Taliyah,8,10,16,2651,11767,6,70,27,False,False
4093235730,0:00:01.776000,Prosciutto,blue,top_lane,336,True,Kennen,12,6,13,6668,15698,5,31,190,False,False
4093235730,0:00:01.776000,EgoDestroyer,blue,jungle,424,True,Diana,18,5,11,7139,16228,5,35,77,False,False
4093235730,0:00:01.776000,Męłłøw,blue,mid_lane,450,True,Seraphine,16,6,12,4507,16628,3,11,174,False,False
4093235730,0:00:01.776000,The Doggo,blue,bot_lane,745,True,Lucian,13,9,15,8965,15155,5,33,167,True,True
4093235730,0:00:01.776000,God of Supports,blue,utility,43,True,Alistar,3,8,27,0,9800,0,48,29,False,False
4093235730,0:00:01.776000,AvianMagician98,red,top_lane,46,False,Brand,5,13,7,3583,10204,1,24,130,False,False
4093235730,0:00:01.776000,GodSpeed Kun,red,jungle,299,False,Viego,7,7,5,1286,14020,3,23,86,False,False
4093235730,0:00:01.776000,TTV LIVIDCA,red,bot_lane,113,False,Miss Fortune,9,12,8,747,12205,0,18,134,False,False
4093235730,0:00:01.776000,on and on,red,mid_lane,114,False,Yone,4,17,7,245,11034,0,17,158,False,False
4093235730,0:00:01.776000,AI UTA,red,utility,93,False,Karthus,9,16,10,346,11649,0,16,71,False,False
4093174387,0:00:01.493000,Prosciutto,blue,top_lane,336,False,Camille,4,5,5,1139,8429,0,16,149,False,False
4093174387,0:00:01.493000,GodSpeed Kun,blue,jungle,299,False,Lee Sin,3,7,6,0,8715,0,20,18,False,False
4093174387,0:00:01.493000,lonia,blue,mid_lane,458,False,Twisted Fate,0,4,6,191,7539,0,19,157,False,False
4093174387,0:00:01.493000,The Doggo,blue,bot_lane,745,False,Lucian,4,5,6,3092,9000,0,18,171,False,False
4093174387,0:00:01.493000,Hard Engagement ,blue,utility,249,False,Galio,1,6,8,1179,6152,0,54,43,False,False
4093174387,0:00:01.493000,Why am l Bad,red,top_lane,791,True,Riven,5,3,11,4810,11597,4,28,172,False,False
4093174387,0:00:01.493000,CHADWlCK,red,jungle,314,True,Warwick,10,1,7,2077,12414,4,24,23,False,True
4093174387,0:00:01.493000,Blodmåne,red,mid_lane,145,True,Diana,6,2,6,2976,10721,2,18,183,True,False
4093174387,0:00:01.493000,3681,red,bot_lane,70,True,Ashe,4,4,11,7335,9913,4,23,162,False,False
4093174387,0:00:01.493000,IlllllIIllIIIlll,red,utility,106,True,Yuumi,2,2,15,1636,7843,5,61,15,False,False
4093190193,0:00:01.600000,Prosciutto,blue,top_lane,336,True,Camille,12,4,6,8778,12931,5,22,127,False,False
4093190193,0:00:01.600000,Reaperˆ,blue,jungle,645,True,Fiddlesticks,5,4,19,613,9841,2,39,23,False,False
4093190193,0:00:01.600000,Burning Fire,blue,mid_lane,42,True,Galio,5,7,18,2785,9119,3,14,117,False,False
4093190193,0:00:01.600000,The Doggo,blue,bot_lane,745,True,Lucian,16,6,10,8007,13071,4,19,152,True,False
4093190193,0:00:01.600000,Yoma,blue,utility,148,True,Nami,2,2,27,1488,8186,3,49,5,False,False
4093190193,0:00:01.600000,lolo1olol,red,top_lane,542,False,Aatrox,4,9,5,608,8922,0,14,116,False,False
4093190193,0:00:01.600000,CrazyDutchNoob,red,jungle,124,False,Volibear,8,6,6,3717,10768,3,26,49,False,False
4093190193,0:00:01.600000,IlIlIIlIllIIIlIl,red,mid_lane,43,False,Ahri,2,6,10,1351,8806,1,25,150,False,False
4093190193,0:00:01.600000,EmuIating,red,bot_lane,39,False,Miss Fortune,6,14,8,2447,10001,1,12,133,False,False
4093190193,0:00:01.600000,G DRAG0N,red,utility,269,False,Nautilus,3,5,12,307,7870,1,45,43,False,False
4093105489,0:00:01.679000,Prosciutto,blue,top_lane,336,False,Camille,6,4,4,3666,12315,1,33,188,False,False
4093105489,0:00:01.679000,stone isIand,blue,jungle,149,False,Poppy,4,7,7,178,9889,1,30,33,True,False
4093105489,0:00:01.679000,Kaname,blue,mid_lane,460,False,Syndra,3,6,5,1100,10346,0,15,188,False,False
4093105489,0:00:01.679000,The Doggo,blue,bot_lane,745,False,Ezreal,3,4,4,0,9580,0,16,195,False,False
4093105489,0:00:01.679000,garbocan,blue,utility,287,False,Nami,0,7,4,0,5311,1,37,11,False,False
4093105489,0:00:01.679000,BuSut ,red,mid_lane,89,True,Katarina,7,3,7,2739,12075,2,23,179,False,False
4093105489,0:00:01.679000,Pranay,red,jungle,236,True,Trundle,7,3,16,6993,12205,5,39,29,False,False
4093105489,0:00:01.679000,SpikyBuffalo,red,top_lane,337,True,Kennen,4,7,5,1415,9321,2,22,148,False,False
4093105489,0:00:01.679000,qLynx,red,bot_lane,464,True,Kai'Sa,8,2,7,10161,14380,7,29,238,False,True
4093105489,0:00:01.679000,Ashoyo,red,utility,327,True,Blitzcrank,2,1,13,2280,7388,2,65,26,False,False
4093122615,0:00:01.242000,Prosciutto,blue,top_lane,336,True,Camille,5,1,4,4408,9724,2,14,166,False,False
4093122615,0:00:01.242000,Jgoo,blue,jungle,329,True,Taliyah,13,2,6,284,11676,2,15,38,False,True
4093122615,0:00:01.242000,shuo Ie zai jian,blue,mid_lane,211,True,Qiyana,5,5,3,1938,8178,1,16,122,True,False
4093122615,0:00:01.242000,The Doggo,blue,bot_lane,745,True,Ezreal,3,5,6,2360,7644,1,8,126,False,False
4093122615,0:00:01.242000,HamsterB0Y,blue,utility,572,True,Maokai,1,6,13,0,6074,0,41,32,False,False
4093122615,0:00:01.242000,Showdow,red,top_lane,629,False,Irelia,1,6,2,1182,7241,0,11,155,False,False
4093122615,0:00:01.242000,Zacierus,red,jungle,420,False,Viego,3,8,5,52,6627,0,15,17,False,False
4093122615,0:00:01.242000,JACK JACK JACK ,red,mid_lane,213,False,LeBlanc,8,6,4,0,7757,0,12,84,False,False
4093122615,0:00:01.242000,FlubbaSet,red,bot_lane,415,False,Varus,4,5,2,501,7944,0,12,154,False,False
4093122615,0:00:01.242000,CCE Meyerson,red,utility,131,False,Bard,3,2,11,0,6128,0,49,7,False,False
4098958151,0:00:01.577000,shut down league,blue,top_lane,410,True,Singed,3,0,6,4617,11132,3,7,182,False,False
4098958151,0:00:01.577000,Aryu,blue,jungle,172,True,Kha'Zix,12,3,4,490,11901,2,37,14,True,True
4098958151,0:00:01.577000,TL Shadow,blue,mid_lane,152,True,Ahri,4,3,9,2979,9886,3,19,156,False,False
4098958151,0:00:01.577000,ß JuJaK,blue,bot_lane,245,True,Ezreal,4,3,10,5095,11136,5,10,164,False,False
4098958151,0:00:01.577000,Tibbers69Party,blue,utility,140,True,Annie,4,6,5,2531,8338,3,53,34,False,False
4098958151,0:00:01.577000,Zu An Nan Hai,red,top_lane,473,False,Sett,2,5,2,6303,9757,2,13,185,False,False
4098958151,0:00:01.577000,Vërmouth,red,jungle,236,False,Viego,2,7,4,0,8513,0,26,26,False,False
4098958151,0:00:01.577000,Master Sparda,red,mid_lane,253,False,Viktor,4,6,3,322,10479,0,27,198,False,False
4098958151,0:00:01.577000,Babtown,red,bot_lane,235,False,Senna,4,5,8,397,9279,0,9,160,False,False
4098958151,0:00:01.577000,Auntie Ana,red,utility,235,False,Maokai,3,4,8,0,7318,0,51,17,False,False
4098892755,0:00:01.739000,silent express,blue,top_lane,313,True,Heimerdinger,1,5,5,0,10524,0,13,225,False,False
4098892755,0:00:01.739000,Aryu,blue,jungle,172,True,Kha'Zix,7,6,13,1746,10126,4,21,13,False,False
4098892755,0:00:01.739000,TL Shadow,blue,mid_lane,152,True,Ahri,5,4,9,3588,11163,4,13,166,False,False
4098892755,0:00:01.739000,Lystuya,blue,bot_lane,585,True,Xayah,9,3,10,5279,13800,5,20,241,False,False
4098892755,0:00:01.739000,031216,blue,utility,173,True,Senna,4,7,17,3319,10918,4,76,49,False,False
4098892755,0:00:01.739000,PALl PALI,red,top_lane,55,False,Neeko,5,2,2,17777,15126,7,25,272,False,False
4098892755,0:00:01.739000,ceo of supp gap,red,jungle,74,False,Hecarim,5,8,11,221,11549,2,27,52,False,False
4098892755,0:00:01.739000,ZhenMingTiänZi,red,mid_lane,121,False,Singed,3,4,6,923,9168,0,17,156,True,False
4098892755,0:00:01.739000,ROCKBOOM,red,bot_lane,360,False,Caitlyn,10,6,8,3152,13447,2,30,180,False,False
4098892755,0:00:01.739000,The Doggo,red,utility,745,False,Sona,2,6,13,1335,7927,1,42,10,False,False
4098864467,0:00:02.018000,Rhaast Asassin,blue,top_lane,306,False,Camille,3,11,3,852,11406,0,15,221,False,False
4098864467,0:00:02.018000,Aryu,blue,jungle,172,False,Kha'Zix,3,7,9,0,11585,0,24,15,False,False
4098864467,0:00:02.018000,TL Shadow,blue,mid_lane,152,False,Ahri,9,4,9,3981,14104,1,18,204,False,False
4098864467,0:00:02.018000,Noobstack,blue,bot_lane,418,False,Ezreal,9,5,4,2052,13979,1,37,199,False,False
4098864467,0:00:02.018000,h0mura,blue,utility,381,False,Leona,0,7,11,0,7614,0,78,35,False,False
4098864467,0:00:02.018000,SoulWaitressX,red,top_lane,46,True,Malphite,4,6,9,4103,12510,2,42,197,False,False
4098864467,0:00:02.018000,Darkside6k,red,jungle,48,True,Kindred,12,2,8,4937,16262,6,16,52,False,False
4098864467,0:00:02.018000,mangguochaotian,red,mid_lane,63,True,Annie,9,7,7,1760,13489,4,18,167,True,False
4098864467,0:00:02.018000,ROCKBOOM,red,bot_lane,360,True,Caitlyn,9,5,13,11411,16664,7,46,274,False,True
4098864467,0:00:02.018000,Secret Location,red,utility,575,True,Braum,0,4,23,500,9254,5,71,31,False,False
4098832510,0:00:00.620000,Mister Buga,blue,top_lane,318,True,Nasus,1,0,2,3522,3893,0,4,56,False,False
4098832510,0:00:00.620000,PaulaHeming,blue,jungle,52,True,Hecarim,2,1,3,0,3573,0,6,7,False,False
4098832510,0:00:00.620000,omlettte,blue,mid_lane,137,True,Anivia,3,1,0,1251,4295,0,3,66,True,False
4098832510,0:00:00.620000,Lystuya,blue,bot_lane,585,True,Sivir,3,0,1,346,4226,0,4,79,False,False
